games,country,alpha_3,ioc_code,host,year,gold,silver,bronze,total,summer,pop_0,pop_4,pop_8,pop_12,pop_16,pop_20,pop_24,pop_28,pop_32,pop_36,pop_40,gdppc_0,gdppc_4,gdppc_8,gdppc_12,gdppc_16,gdppc_20,gdppc_24,gdppc_28,gdppc_32,gdppc_36,gdppc_40,host_n4,host_0,host_p4,host_p8,host_p12,games_gold,games_silver,games_bronze,games_medals,n_teams,medals_per_team,past_tot_1,past_tot_2,past_tot_3,past_tot_4,past_tot_5
London 1908,Canada,CAN,CAN,0,1908,3,3,10,16,1,6813.0,5994.0,5457.0,5218.0,5022.0,4813.0,4617.0,4384.0,4128.0,3870.0,3698.6,5694.0,5228.0,4640.0,3647.0,3779.0,3585.0,3556.0,2895.0,2616.0,2718.0,2624.2,0,0,0,0,0,110,107,107,324,22,14.727272727272727,6.0,2.0,,,
London 1908,Bohemia,,BOH,0,1908,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,2.0,,,
London 1908,Denmark,DNK,DEN,0,1908,0,2,3,5,1,2809.0,2681.0,2561.0,2428.0,2327.0,2257.0,2160.0,2081.0,1994.0,1918.0,1852.0,5662.0,5302.0,4809.0,4521.0,4141.0,3808.0,3642.0,3476.0,3395.0,3327.0,2954.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,6.0,6.0,,
London 1908,Finland,FIN,FIN,0,1908,1,1,3,5,1,2861.0,2735.0,2646.0,2515.0,2451.0,2296.0,2164.0,2047.0,1928.0,1819.0,1776.0,2915.0,2759.0,2659.0,2503.0,2040.0,2075.0,1943.0,1841.0,2007.0,1825.0,1599.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,,,,
London 1908,France,FRA,FRA,0,1908,5,5,9,19,1,41046.0,40859.0,40598.0,40192.0,39993.0,39920.0,39629.0,39045.0,38398.0,37679.0,38330.0,4854.0,4538.0,4584.0,4280.0,3974.0,3617.0,3591.0,3379.0,3233.0,3312.0,3159.0,0,0,0,1,0,110,107,107,324,22,14.727272727272727,1.0,102.0,11.0,,
London 1908,Germany,DEU,GER,0,1908,3,5,5,13,1,61187.0,57806.0,54388.0,51111.0,48633.0,46538.0,44777.0,43500.0,41491.0,39691.0,38637.0,5187.0,4914.0,4758.0,4368.0,3936.0,3732.0,3472.0,3174.0,3301.0,3078.0,2966.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,15.0,9.0,13.0,,
London 1908,Great Britain,GBR,GBR,1,1908,56,51,39,146,1,44124.0,42611.0,41155.0,39599.0,38134.0,36881.0,35724.0,34623.0,33200.0,31874.0,30845.0,7461.0,7455.0,7594.0,7211.0,6553.0,6585.0,6220.0,5997.0,5938.0,5769.0,5636.0,0,1,0,0,0,110,107,107,324,22,14.727272727272727,2.0,32.0,7.0,,
London 1908,Greece,GRC,GRE,0,1908,0,3,1,4,1,5246.0,5102.0,4962.0,4764.0,4574.0,4392.0,4217.0,4049.0,3887.0,3732.0,3591.0,2550.0,2498.0,1972.0,2359.0,2053.0,2566.0,2351.0,2028.0,1921.0,1806.0,2020.0,0,0,0,0,1,110,107,107,324,22,14.727272727272727,2.0,0.0,47.0,,
London 1908,Hungary,HUN,HUN,0,1908,3,4,2,9,1,7540.6,7333.8,7127.0,6925.0,6723.0,6551.5,6410.5,6269.5,6128.5,5987.5,5841.4,3086.6,2883.8,2681.0,2547.8,2414.6,2287.3,2165.9,2044.5,1923.1,1801.7,,0,0,0,0,0,110,107,107,324,22,14.727272727272727,4.0,5.0,6.0,,
London 1908,Italy,ITA,ITA,0,1908,2,2,0,4,1,35899.0,34715.0,33672.0,32863.0,32091.0,31243.0,30366.0,29534.0,28837.0,28233.0,27501.0,3795.0,3461.0,3264.0,3153.0,3017.0,3065.0,2898.0,2796.0,2662.0,2593.0,2626.67,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,5.0,0.0,,
London 1908,Netherlands,NLD,NED,0,1908,0,0,2,2,1,5786.0,5470.0,5142.0,4866.0,4632.0,4432.0,4226.0,4043.0,3832.0,3662.0,3543.0,5628.0,5541.0,5306.0,5359.0,5131.0,5231.0,5085.0,4666.0,4595.0,4414.0,4152.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,5.0,,,
London 1908,Norway,NOR,NOR,0,1908,2,3,3,8,1,2346.0,2297.0,2230.0,2112.0,2026.0,1977.0,1929.0,1919.0,1829.0,1755.0,1724.0,3612.0,3288.0,3249.0,3102.0,2748.0,2692.0,2518.0,2503.0,2477.0,2342.0,1975.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,5.0,,,
London 1908,Russian Federation,RUS,RU1,0,1908,1,2,0,3,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,0.0,,,
London 1908,South Africa,ZAF,RSA,0,1908,1,1,0,2,1,5733.697674418605,5398.2558139534885,5062.813953488372,4727.372093023256,4391.930232558139,4056.4883720930234,3721.046511627907,3385.604651162791,3050.1627906976746,2714.720930232558,2507.12,2283.0,2571.0,1494.0,2153.0,1860.0,1836.0,1430.0,2294.0,1946.0,1902.0,1226.0,0,0,0,0,0,110,107,107,324,22,14.727272727272727,0.0,,,,
London 1908,Sweden,SWE,SWE,0,1908,8,6,11,25,1,5404.0,5241.0,5117.0,4941.0,4805.0,4741.0,4624.0,4572.0,4406.0,4227.0,4154.0,3959.0,3599.0,3320.0,3003.0,2713.0,2511.0,2477.0,2359.0,2431.0,2259.0,1774.0,1,0,0,0,0,110,107,107,324,22,14.727272727272727,,1.0,0.0,,
London 1908,Switzerland,CHE,SUI,0,1908,0,0,0,0,1,3647.0,3472.0,3300.0,3151.0,3002.0,2929.0,2885.0,2839.0,2768.0,2697.0,2623.0,7507.71,6879.57,6611.78,5967.25,5270.19,5118.9,4542.09,3869.37,3851.91,3140.49,3053.11,0,0,0,0,0,110,107,107,324,22,14.727272727272727,3.0,9.0,3.0,,
London 1908,Turkey,TUR,TUR,0,1908,0,0,0,0,1,14627.093023255813,14328.767441860466,14030.441860465116,13732.116279069767,13433.790697674418,13135.465116279069,12837.139534883721,12538.813953488372,12240.488372093023,11942.162790697674,11724.24,1437.1860465116279,1408.5348837209303,1379.8837209302326,1351.2325581395348,1322.5813953488373,1293.9302325581396,1265.2790697674418,1236.6279069767443,1207.9767441860465,1179.3255813953488,1157.36,0,0,0,0,0,110,107,107,324,22,14.727272727272727,,,,,
London 1908,United States of America,USA,USA,0,1908,23,12,12,47,1,89055.0,82485.0,76391.0,71161.0,65922.0,60732.0,55595.0,50458.0,46287.0,42136.0,38546.0,8975.98,8663.66,8037.57,6885.67,7324.06,6447.28,6523.13,6255.73,5049.84,4991.98,4815.86,0,0,1,0,0,110,107,107,324,22,14.727272727272727,239.0,48.0,20.0,,
Stockholm 1912,Australasia,,ANZ,0,1912,2,2,3,7,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,5.0,,,,
Stockholm 1912,Austria,AUT,AUT,0,1912,0,2,2,4,1,6724.0,6485.0,6228.0,5973.0,5739.0,5504.0,5303.0,5121.0,4941.0,4772.0,4604.0,5587.0,5292.0,4712.0,4594.0,4305.0,4041.0,3792.0,3583.0,3314.0,3188.0,3150.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,1.0,3.0,6.0,5.0,
Stockholm 1912,Belgium,BEL,BEL,0,1912,2,1,3,6,1,7590.0,7411.0,7086.0,6719.0,6494.0,6231.0,6007.0,5807.0,5541.0,5345.0,5178.0,6704.0,6269.0,6091.0,5947.0,5660.0,5486.0,5176.0,4999.0,4886.0,4583.0,4501.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,8.0,,17.0,,
Stockholm 1912,Canada,CAN,CAN,0,1912,3,2,3,8,1,7602.0,6813.0,5994.0,5457.0,5218.0,5022.0,4813.0,4617.0,4384.0,4128.0,3870.0,6977.0,5694.0,5228.0,4640.0,3647.0,3779.0,3585.0,3556.0,2895.0,2616.0,2718.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,16.0,6.0,2.0,,
Stockholm 1912,Chile,CHL,CHI,0,1912,0,0,0,0,1,3392.0,3244.0,3100.0,2959.0,2818.0,2678.0,2538.0,2400.0,2264.0,2132.0,2006.0,4806.0,4020.0,3647.0,3386.0,3379.0,3005.0,2617.0,2703.0,2418.0,1988.0,1910.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,0.0,
Stockholm 1912,Bohemia,,BOH,0,1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,2.0,,2.0,,
Stockholm 1912,Denmark,DNK,DEN,0,1912,1,6,5,12,1,2951.0,2809.0,2681.0,2561.0,2428.0,2327.0,2257.0,2160.0,2081.0,1994.0,1918.0,6076.0,5662.0,5302.0,4809.0,4521.0,4141.0,3808.0,3642.0,3476.0,3395.0,3327.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,5.0,,6.0,6.0,
Stockholm 1912,Egypt,EGY,EGY,0,1912,0,0,0,0,1,12025.511627906977,11551.558139534884,11077.60465116279,10603.651162790698,10129.697674418605,9655.744186046511,9181.79069767442,8707.837209302326,8233.883720930233,7759.930232558139,7285.976744186047,1662.860465116279,1618.3023255813953,1573.7441860465117,1529.1860465116279,1484.6279069767443,1440.0697674418604,1395.5116279069766,1350.953488372093,1306.3953488372092,1261.8372093023256,1217.2790697674418,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,0.0,
Stockholm 1912,Finland,FIN,FIN,0,1912,9,8,9,26,1,2998.0,2861.0,2735.0,2646.0,2515.0,2451.0,2296.0,2164.0,2047.0,1928.0,1819.0,3223.0,2915.0,2759.0,2659.0,2503.0,2040.0,2075.0,1943.0,1841.0,2007.0,1825.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,5.0,,,,
Stockholm 1912,France,FRA,FRA,0,1912,7,5,3,15,1,41359.0,41046.0,40859.0,40598.0,40192.0,39993.0,39920.0,39629.0,39045.0,38398.0,37679.0,5601.0,4854.0,4538.0,4584.0,4280.0,3974.0,3617.0,3591.0,3379.0,3233.0,3312.0,0,0,0,0,1,108,105,104,317,28,11.321428571428571,19.0,1.0,102.0,11.0,
Stockholm 1912,Germany,DEU,GER,0,1912,6,13,7,26,1,64457.0,61187.0,57806.0,54388.0,51111.0,48633.0,46538.0,44777.0,43500.0,41491.0,39691.0,5617.0,5187.0,4914.0,4758.0,4368.0,3936.0,3732.0,3472.0,3174.0,3301.0,3078.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,13.0,15.0,9.0,13.0,
Stockholm 1912,Great Britain,GBR,GBR,0,1912,10,15,16,41,1,45426.0,44124.0,42611.0,41155.0,39599.0,38134.0,36881.0,35724.0,34623.0,33200.0,31874.0,7954.0,7461.0,7455.0,7594.0,7211.0,6553.0,6585.0,6220.0,5997.0,5938.0,5769.0,0,0,1,0,0,108,105,104,317,28,11.321428571428571,146.0,2.0,32.0,7.0,
Stockholm 1912,Greece,GRC,GRE,0,1912,1,0,1,2,1,5390.0,5246.0,5102.0,4962.0,4764.0,4574.0,4392.0,4217.0,4049.0,3887.0,3732.0,3135.0,2550.0,2498.0,1972.0,2359.0,2053.0,2566.0,2351.0,2028.0,1921.0,1806.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,4.0,2.0,0.0,47.0,
Stockholm 1912,Hungary,HUN,HUN,0,1912,3,2,3,8,1,7774.666666666667,7540.6,7333.8,7127.0,6925.0,6723.0,6551.5,6410.5,6269.5,6128.5,5987.5,3292.0,3086.6,2883.8,2681.0,2547.8,2414.6,2287.3,2165.9,2044.5,1923.1,1801.7,0,0,0,0,0,108,105,104,317,28,11.321428571428571,9.0,4.0,5.0,6.0,
Stockholm 1912,Iceland,ISL,ISL,0,1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,,
Stockholm 1912,Italy,ITA,ITA,0,1912,5,1,2,8,1,37150.0,35899.0,34715.0,33672.0,32863.0,32091.0,31243.0,30366.0,29534.0,28837.0,28233.0,3875.0,3795.0,3461.0,3264.0,3153.0,3017.0,3065.0,2898.0,2796.0,2662.0,2593.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,4.0,,5.0,0.0,
Stockholm 1912,Japan,JPN,JPN,0,1912,0,0,0,0,1,50941.0,48260.0,46378.0,44103.0,42196.0,40684.0,39251.0,38138.0,36807.0,35713.0,34859.0,2419.71,2356.92,2178.99,2123.25,1904.44,1841.7,1723.57,1717.6627272727274,1673.5936363636365,1629.5245454545454,1593.745,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,,
Stockholm 1912,Luxembourg,LUX,LUX,0,1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,1.0,,
Stockholm 1912,Netherlands,NLD,NED,0,1912,0,0,3,3,1,6068.0,5786.0,5470.0,5142.0,4866.0,4632.0,4432.0,4226.0,4043.0,3832.0,3662.0,6245.0,5628.0,5541.0,5306.0,5359.0,5131.0,5231.0,5085.0,4666.0,4595.0,4414.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,2.0,,5.0,,
Stockholm 1912,Norway,NOR,NOR,0,1912,4,1,5,10,1,2423.0,2346.0,2297.0,2230.0,2112.0,2026.0,1977.0,1929.0,1919.0,1829.0,1755.0,4050.0,3612.0,3288.0,3249.0,3102.0,2748.0,2692.0,2518.0,2503.0,2477.0,2342.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,8.0,,5.0,,
Stockholm 1912,Portugal,PRT,POR,0,1912,0,0,0,0,1,5964.0,5784.0,5589.0,5404.0,5252.0,5104.0,4942.0,4773.0,4610.0,4484.0,4379.0,2004.0,1943.0,2039.0,2075.0,1793.0,1733.0,1782.0,1648.0,1510.0,1486.0,1521.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,,
Stockholm 1912,Russian Federation,RUS,RU1,0,1912,0,2,3,5,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,3.0,,0.0,,
Stockholm 1912,Serbia,SRB,SRB,0,1912,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,108,105,104,317,28,11.321428571428571,,,,,
Stockholm 1912,South Africa,ZAF,RSA,0,1912,4,2,0,6,1,6069.139534883721,5733.697674418605,5398.2558139534885,5062.813953488372,4727.372093023256,4391.930232558139,4056.4883720930234,3721.046511627907,3385.604651162791,3050.1627906976746,2714.720930232558,1839.75,2283.0,2571.0,1494.0,2153.0,1860.0,1836.0,1430.0,2294.0,1946.0,1902.0,0,0,0,0,0,108,105,104,317,28,11.321428571428571,2.0,0.0,,,
Stockholm 1912,Sweden,SWE,SWE,1,1912,24,24,17,65,1,5583.0,5404.0,5241.0,5117.0,4941.0,4805.0,4741.0,4624.0,4572.0,4406.0,4227.0,4312.0,3959.0,3599.0,3320.0,3003.0,2713.0,2511.0,2477.0,2359.0,2431.0,2259.0,0,1,0,0,0,108,105,104,317,28,11.321428571428571,25.0,,1.0,0.0,
Stockholm 1912,Switzerland,CHE,SUI,0,1912,1,0,0,1,1,3819.0,3647.0,3472.0,3300.0,3151.0,3002.0,2929.0,2885.0,2839.0,2768.0,2697.0,8311.78,7507.71,6879.57,6611.78,5967.25,5270.19,5118.9,4542.09,3869.37,3851.91,3140.49,0,0,0,0,0,108,105,104,317,28,11.321428571428571,0.0,3.0,9.0,3.0,
Stockholm 1912,Turkey,TUR,TUR,0,1912,0,0,0,0,1,14925.418604651162,14627.093023255813,14328.767441860466,14030.441860465116,13732.116279069767,13433.790697674418,13135.465116279069,12837.139534883721,12538.813953488372,12240.488372093023,11942.162790697674,1465.8372093023256,1437.1860465116279,1408.5348837209303,1379.8837209302326,1351.2325581395348,1322.5813953488373,1293.9302325581396,1265.2790697674418,1236.6279069767443,1207.9767441860465,1179.3255813953488,0,0,0,0,0,108,105,104,317,28,11.321428571428571,0.0,,,,
Stockholm 1912,United States of America,USA,USA,0,1912,26,19,19,64,1,95703.0,89055.0,82485.0,76391.0,71161.0,65922.0,60732.0,55595.0,50458.0,46287.0,42136.0,9976.57,8975.98,8663.66,8037.57,6885.67,7324.06,6447.28,6523.13,6255.73,5049.84,4991.98,0,0,0,1,0,108,105,104,317,28,11.321428571428571,47.0,239.0,48.0,20.0,
Antwerp 1920,Argentina,ARG,ARG,0,1920,0,0,0,0,1,8861.0,8226.0,7370.0,6341.0,5455.0,4693.0,4166.2,3639.4,3218.0,2902.0,2586.0,5536.0,4927.0,6223.0,5829.0,5086.0,4583.0,5716.0,4251.0,4219.0,3486.0,2557.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,0.0,,0.0
Antwerp 1920,Australia,AUS,AUS,0,1920,0,2,1,3,1,5358.0,4955.0,4661.0,4197.0,3946.0,3741.0,3523.0,3274.0,2932.0,2556.0,2197.0,7597.0,7775.0,8126.0,7481.0,6846.0,6397.0,5874.0,6368.0,7179.0,6861.0,6830.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,4.0,5.0
Antwerp 1920,Belgium,BEL,BEL,1,1920,16,12,14,42,1,7552.0,7762.0,7590.0,7411.0,7086.0,6719.0,6494.0,6231.0,6007.0,5807.0,5541.0,6315.0,6503.0,6704.0,6269.0,6091.0,5947.0,5660.0,5486.0,5176.0,4999.0,4886.0,0,1,0,0,0,158,152,139,449,29,15.482758620689655,,6.0,8.0,,17.0
Antwerp 1920,Brazil,BRA,BRA,0,1920,1,1,1,3,1,27404.0,25197.0,23168.0,21303.0,19587.0,17984.0,16362.0,14886.0,13682.0,12703.0,11794.0,1242.0,1036.0,1042.0,945.0,918.0,874.0,915.0,999.0,977.0,1135.0,1058.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,0.0
Antwerp 1920,Canada,CAN,CAN,0,1920,3,3,3,9,1,8798.0,8214.0,7602.0,6813.0,5994.0,5457.0,5218.0,5022.0,4813.0,4617.0,4384.0,6154.0,7406.0,6977.0,5694.0,5228.0,4640.0,3647.0,3779.0,3585.0,3556.0,2895.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,8.0,16.0,6.0,2.0
Antwerp 1920,Chile,CHL,CHI,0,1920,0,0,0,0,1,3723.0,3550.0,3392.0,3244.0,3100.0,2959.0,2818.0,2678.0,2538.0,2400.0,2264.0,4248.0,4600.0,4806.0,4020.0,3647.0,3386.0,3379.0,3005.0,2617.0,2703.0,2418.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,0.0,,,
Antwerp 1920,Czechoslovakia,CSK,TCH,0,1920,0,0,2,2,1,12979.0,13131.0,13158.0,12815.6,12478.8,12142.0,11786.4,11430.8,11143.2,10923.6,10704.0,,,,,,,,,,,,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,
Antwerp 1920,Denmark,DNK,DEN,0,1920,3,9,1,13,1,3242.0,3092.0,2951.0,2809.0,2681.0,2561.0,2428.0,2327.0,2257.0,2160.0,2081.0,6363.0,6202.0,6076.0,5662.0,5302.0,4809.0,4521.0,4141.0,3808.0,3642.0,3476.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,12.0,5.0,,6.0
Antwerp 1920,Egypt,EGY,EGY,0,1920,0,0,0,0,1,13856.918918918918,12878.108108108108,12025.511627906977,11551.558139534884,11077.60465116279,10603.651162790698,10129.697674418605,9655.744186046511,9181.79069767442,8707.837209302326,8233.883720930233,1631.805135135135,1655.9164864864865,1662.860465116279,1618.3023255813953,1573.7441860465117,1529.1860465116279,1484.6279069767443,1440.0697674418604,1395.5116279069766,1350.953488372093,1306.3953488372092,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,0.0,,,
Antwerp 1920,Estonia,EST,EST,0,1920,1,2,0,3,1,,,,,,,,,,,,8403.77966101695,7996.593220338983,7589.406779661017,7182.220338983051,6775.033898305085,6367.847457627119,5960.661016949152,5553.474576271186,5146.28813559322,4739.1016949152545,4331.9152542372885,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,
Antwerp 1920,Finland,FIN,FIN,0,1920,15,10,9,34,1,3133.0,3105.0,2998.0,2861.0,2735.0,2646.0,2515.0,2451.0,2296.0,2164.0,2047.0,2942.0,3017.0,3223.0,2915.0,2759.0,2659.0,2503.0,2040.0,2075.0,1943.0,1841.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,26.0,5.0,,
Antwerp 1920,France,FRA,FRA,0,1920,9,20,13,42,1,39000.0,39884.0,41359.0,41046.0,40859.0,40598.0,40192.0,39993.0,39920.0,39629.0,39045.0,5144.0,5520.0,5601.0,4854.0,4538.0,4584.0,4280.0,3974.0,3617.0,3591.0,3379.0,1,0,0,0,0,158,152,139,449,29,15.482758620689655,,15.0,19.0,1.0,102.0
Antwerp 1920,Great Britain,GBR,GBR,0,1920,14,16,13,43,1,46821.0,46514.0,45426.0,44124.0,42611.0,41155.0,39599.0,38134.0,36881.0,35724.0,34623.0,7017.0,8702.0,7954.0,7461.0,7455.0,7594.0,7211.0,6553.0,6585.0,6220.0,5997.0,0,0,0,0,1,158,152,139,449,29,15.482758620689655,,41.0,146.0,2.0,32.0
Antwerp 1920,Greece,GRC,GRE,0,1920,0,1,0,1,1,5700.0,5541.0,5390.0,5246.0,5102.0,4962.0,4764.0,4574.0,4392.0,4217.0,4049.0,2284.0,1549.0,3135.0,2550.0,2498.0,1972.0,2359.0,2053.0,2566.0,2351.0,2028.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,2.0,4.0,2.0,0.0
Antwerp 1920,India,IND,IND,0,1920,0,0,0,0,1,305600.0,304500.0,303400.0,298700.0,291500.0,284500.0,282540.0,280594.0,274990.0,265946.0,257200.0,1012.0,1132.0,1098.0,987.0,1050.0,955.0,850.0,910.0,918.0,878.0,870.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,2.0
Antwerp 1920,Italy,ITA,ITA,0,1920,14,6,5,25,1,37398.0,38142.0,37150.0,35899.0,34715.0,33672.0,32863.0,32091.0,31243.0,30366.0,29534.0,3789.0,3942.0,3875.0,3795.0,3461.0,3264.0,3153.0,3017.0,3065.0,2898.0,2796.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,8.0,4.0,,5.0
Antwerp 1920,Japan,JPN,JPN,0,1920,0,2,0,2,1,55818.0,53815.0,50941.0,48260.0,46378.0,44103.0,42196.0,40684.0,39251.0,38138.0,36807.0,2973.96,2829.29,2419.71,2356.92,2178.99,2123.25,1904.44,1841.7,1723.57,1717.6627272727274,1673.5936363636365,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,0.0,,,
Antwerp 1920,Luxembourg,LUX,LUX,0,1920,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,0.0,,,1.0
Antwerp 1920,Monaco,MCO,MON,0,1920,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,
Antwerp 1920,Netherlands,NLD,NED,0,1920,4,2,5,11,1,6848.0,6516.0,6068.0,5786.0,5470.0,5142.0,4866.0,4632.0,4432.0,4226.0,4043.0,6727.0,6306.0,6245.0,5628.0,5541.0,5306.0,5359.0,5131.0,5231.0,5085.0,4666.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,3.0,2.0,,5.0
Antwerp 1920,New Zealand,NZL,NZL,0,1920,0,0,1,1,1,1241.0,1155.0,1092.0,996.0,893.0,807.0,748.0,686.0,649.0,598.0,520.0,8992.0,8161.0,8303.0,7707.0,7285.0,6851.0,6357.0,6059.0,5665.0,5903.0,5973.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,0.0
Antwerp 1920,Norway,NOR,NOR,0,1920,13,10,9,32,1,2635.0,2522.0,2423.0,2346.0,2297.0,2230.0,2112.0,2026.0,1977.0,1929.0,1919.0,4739.0,4803.0,4050.0,3612.0,3288.0,3249.0,3102.0,2748.0,2692.0,2518.0,2503.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,10.0,8.0,,5.0
Antwerp 1920,Portugal,PRT,POR,0,1920,0,0,0,0,1,6029.0,5996.0,5964.0,5784.0,5589.0,5404.0,5252.0,5104.0,4942.0,4773.0,4610.0,1959.0,1967.0,2004.0,1943.0,2039.0,2075.0,1793.0,1733.0,1782.0,1648.0,1510.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,0.0,,,
Antwerp 1920,Yugoslavia,YUG,YUG,0,1920,0,0,0,0,1,12422.0,13089.42857142857,13410.666666666666,12676.4,11925.2,11174.0,10580.4,9986.8,9546.2,9258.6,8971.0,,,,,,,,,,,,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,
Antwerp 1920,South Africa,ZAF,RSA,0,1920,3,4,3,10,1,7561.135135135135,6756.486486486487,6069.139534883721,5733.697674418605,5398.2558139534885,5062.813953488372,4727.372093023256,4391.930232558139,4056.4883720930234,3721.046511627907,3385.604651162791,1915.0,1849.25,1839.75,2283.0,2571.0,1494.0,2153.0,1860.0,1836.0,1430.0,2294.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,6.0,2.0,0.0,
Antwerp 1920,Spain,ESP,ESP,0,1920,0,2,0,2,1,21232.0,20673.0,20128.0,19585.0,19050.0,18566.0,18238.0,17916.0,17600.0,17230.0,16859.0,3244.0,3076.0,2915.0,2917.0,2660.0,2676.0,2330.0,2719.0,2475.0,2590.0,2520.0,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,,,,1.0
Antwerp 1920,Sweden,SWE,SWE,0,1920,19,20,25,64,1,5876.0,5735.0,5583.0,5404.0,5241.0,5117.0,4941.0,4805.0,4741.0,4624.0,4572.0,4788.0,5109.0,4312.0,3959.0,3599.0,3320.0,3003.0,2713.0,2511.0,2477.0,2359.0,0,0,0,1,0,158,152,139,449,29,15.482758620689655,,65.0,25.0,,1.0
Antwerp 1920,Switzerland,CHE,SUI,0,1920,2,2,7,11,1,3877.0,3883.0,3819.0,3647.0,3472.0,3300.0,3151.0,3002.0,2929.0,2885.0,2839.0,7363.96,8079.42,8311.78,7507.71,6879.57,6611.78,5967.25,5270.19,5118.9,4542.09,3869.37,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,1.0,0.0,3.0,9.0
Antwerp 1920,United States of America,USA,USA,0,1920,41,27,27,95,1,106881.0,102364.0,95703.0,89055.0,82485.0,76391.0,71161.0,65922.0,60732.0,55595.0,50458.0,10152.93,10222.32,9976.57,8975.98,8663.66,8037.57,6885.67,7324.06,6447.28,6523.13,6255.73,0,0,0,0,0,158,152,139,449,29,15.482758620689655,,64.0,47.0,239.0,48.0
Paris 1924,Argentina,ARG,ARG,0,1924,1,3,2,6,1,10054.0,8861.0,8226.0,7370.0,6341.0,5455.0,4693.0,4166.2,3639.4,3218.0,2902.0,6464.0,5536.0,4927.0,6223.0,5829.0,5086.0,4583.0,5716.0,4251.0,4219.0,3486.0,0,0,0,0,0,129,132,131,392,44,8.909090909090908,0.0,,,0.0,
Paris 1924,Australia,AUS,AUS,0,1924,3,1,2,6,1,5819.0,5358.0,4955.0,4661.0,4197.0,3946.0,3741.0,3523.0,3274.0,2932.0,2556.0,8635.0,7597.0,7775.0,8126.0,7481.0,6846.0,6397.0,5874.0,6368.0,7179.0,6861.0,0,0,0,0,0,129,132,131,392,44,8.909090909090908,3.0,,,,4.0
